,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,0.00085513584765476,0.0118949008776238,-0.00060189585048194,-0.00152721732309507,0.000353787784246718,-0.0084342152893389,0.00290712179486711,0.0033633559785268,-0.00107508334006296,0.00703212411884035,0.000256504490098049,0.000249400621833393,-0.000292168994203026,0.0117366220152241,-0.00266042377139724,0.00312995721995161,-0.000828160312745656,-0.000988726784768876,0.00100670050474532,0.00468815776003666,0.00012463540150084,0.00290776278171378,-0.00139598498714042,0.00759777928785597,0.00226978804058519,-0.000147132760634637,0.00170251776642408,-0.000458169517999495,0.000568821199045845,0.00527291738308994
1,0.000899867453101283,0.0123993803198803,-0.00059007996316768,-0.0014740682164537,0.000293390003897294,-0.00859613811311862,0.00343168073346621,0.0038672305893676,-0.00108389662640908,0.00708852980561552,0.000113375222457634,0.00118326560826883,-0.000258939803919992,0.0119894509306861,-0.00266368902795952,0.00302972964831215,-0.000758605812327983,-0.000950531948991949,0.00101361617064652,0.00459440321116162,0.000109885578119591,0.00306986589994544,-0.00141763135837482,0.00783895443948014,0.00232000714421003,-1.65628015493706E-05,0.00161438006828926,-0.000462667880774093,0.00059297864150776,0.00514107924875955
2,0.000946195912400003,0.012894582299048,-0.000577870342210785,-0.00141259198584142,0.000233968103426726,-0.0087536406419194,0.00395363673412842,0.0043698684364545,-0.00109410891398041,0.00713623525181844,-2.23385019435458E-05,0.00213087919418268,-0.000224242326508701,0.0122458356347172,-0.00266633073325134,0.00292298319999335,-0.000688327557798873,-0.000912789125249422,0.00102086418102451,0.00449386980804381,9.40416704569363E-05,0.00322951458358769,-0.0014384910283716,0.00808563788867802,0.00236915559638896,0.000117986259388667,0.0015259830640081,-0.000467559333123735,0.000617630526029508,0.00499969264773994
3,0.000994112118104352,0.0133780414327746,-0.000565138565144992,-0.00134276893456286,0.000175941255879126,-0.00890550222925637,0.00447079142373921,0.00486874665015608,-0.0011058254821796,0.00717390514864696,-0.000149826391896452,0.00308831216015655,-0.000188078340456748,0.0125040701133819,-0.00266827475647972,0.00280935819747361,-0.000617561092240076,-0.000875481977180545,0.00102847228290742,0.00438620212600471,7.71725601394659E-05,0.00338547529900891,-0.00145842950685617,0.00833683357025691,0.00241691086885852,0.000256182872236952,0.00143780579496041,-0.000472650074925894,0.000642625993513496,0.00484853551789103
4,0.00104360018871791,0.0138474228409291,-0.000551746447314339,-0.00126466927573413,0.000119716406181409,-0.00905054448585868,0.00498102730483868,0.00536142110970881,-0.00111914464791992,0.00720024826009424,-0.000268358736350682,0.00405144781500674,-0.000150461311304873,0.0127623309402716,-0.00266943827281569,0.00268850413113471,-0.000546542483224411,-0.000838575138148506,0.00103645938572442,0.00427107427748015,5.93653915019807E-05,0.00353651209508922,-0.00147731832980917,0.0085914543902049,0.00246295579231342,0.000397661414584103,0.00135032862044964,-0.00047772293557868,0.00066779793138191,0.00468743112832761
5,0.00109463629918635,0.0143005478549999,-0.00053754755724891,-0.00117845814094796,6.56829619774527E-05,-0.00918764692825336,0.00548232830677328,0.0058455563725618,-0.00113415592932286,0.00721403627475428,-0.000377296462939121,0.00501600697148798,-0.000111415356523057,0.0130186876966083,-0.00266972907802216,0.00256008593419364,-0.000475506414637916,-0.000802014601841893,0.00104483391449015,0.00414819700294136,4.07253533807771E-05,0.00368140017683852,-0.00149503636281182,0.00884832507617681,0.00250698155826499,0.000542023565267177,0.00126402834019694,-0.000482538653636091,0.000692963392737283,0.00451625371052805
6,0.0011471874933914,0.0147354174319524,-0.000522388927888461,-0.00108439984228454,1.42076691749618E-05,-0.00931576204057181,0.00597279837438845,0.00631895352501425,-0.0011509382186113,0.00721412232196242,-0.000476100340126267,0.00597757506461193,-7.09734986480627E-05,0.0132711148185387,-0.00266904499856108,0.00242379069567696,-0.000404684323688189,-0.00076572838051287,0.00105359227345021,0.00401732458724484,2.13751091909852E-05,0.00381893967494046,-0.00151147102147593,0.00910618602350495,0.0025486906069915,0.000688840165114916,0.00117937340090981,-0.000486837492391484,0.000717924259410846,0.0043349339857184
7,0.00120121050806506,0.0151502328811264,-0.000506112945107112,-0.000982861272678201,-3.43702480191283E-05,-0.00943392949380713,0.00645067779815211,0.00677957544773278,-0.00116955799532534,0.00719945883274468,-0.000564339171803355,0.00693163129063521,-2.91751663974196E-05,0.0135175048173657,-0.00266727341542258,0.00227933472468423,-0.000334302601372141,-0.000729627424493858,0.00106271745689474,0.00387826146078469,1.45386342469474E-06,0.00394796942136542,-0.00152651939120205,0.00936369818183679,0.00258779935969691,0.000837653584392771,0.00109681925536366,-0.000490341186732814,0.000742468161237295,0.00414346448720255
8,0.00125665063936641,0.015543413550402,-0.000488559391856318,-0.000874314323983792,-7.97436062276801E-05,-0.00954128927779483,0.00691435703107232,0.00722556905132004,-0.001190067612232,0.00716911443307358,-0.000641696834478001,0.00787357961739851,1.39370770038986E-05,0.0137556828066492,-0.00266429091826735,0.00212647086259944,-0.000264580873918479,-0.000693606795515617,0.00107217784083531,0.0037308683466316,-1.88839391369928E-05,0.00406738053438126,-0.00154008922977137,0.0096194490174662,0.00262404075554666,0.000987980606370288,0.00101680393869957,-0.000492755214327259,0.000766369659799521,0.00394190457030341
9,0.00131344068451658,0.015913611163453,-0.000469567623428402,-0.000759337198636836,-0.000121641370056015,-0.00963709351639476,0.00736238778431554,0.00765528410890976,-0.00121250368701435,0.00712228957010606,-0.000707978010861727,0.00879878148746518,5.8321577151405E-05,0.0139834222578929,-0.00265996310445796,0.00196499592477235,-0.000195730381930577,-0.000657547085422549,0.00108192618536999,0.00357506782012501,-3.94702763895006E-05,0.00417612961231946,-0.00155209983780057,0.00987195957411854,0.0026571665575867,0.00113931582484764,0.000939743921600972,-0.000493771382173636,0.000789391700260959,0.00373038499872005
